Folder;Owner;Title;Name;Type;Views;Size (mb);Creation date;Edit date;Item ID;Acces;Url
Imagery Esri;Andrea_Carolina_Castillo_esri_colombia;Actualización Mapa base de Imágenes - Mayo 2017;;Web Map;914;0.011666297912597656;2017-05-04 20:09:14;2017-05-08 16:19:05;ce1ed46b48914b369221e58f32f83a3e;public;
Imagery Esri;Andrea_Carolina_Castillo_esri_colombia;Actualización del Mapa Base de Imágenes;;Web Mapping Application;1157;1.8313779830932617;2017-05-04 20:27:01;2017-05-08 21:57:04;f143805f1c2d4260b2f049e422ba1134;public;https://esri-colombia.maps.arcgis.com/apps/MapSeries/index.html?appid=f143805f1c2d4260b2f049e422ba1134
Imagery Esri;Andrea_Carolina_Castillo_esri_colombia;Actualizaciones (2016 - 2017) Imagery Basemap;;Web Map;877;0.0028009414672851562;2017-05-05 16:21:52;2017-05-08 21:51:49;473a4d30d9f04eb7bd57858014fdfce2;public;
Imagery Esri;Andrea_Carolina_Castillo_esri_colombia;Hybrid Reference Layer;;Vector Tile Service;0;0.09708309173583984;2017-05-08 21:50:37;2017-05-08 21:50:37;ef235622a8e641f193ef317e38626fde;public;https://basemaps.arcgis.com/v1/arcgis/rest/services/World_Basemap/VectorTileServer
Imagery Esri;Andrea_Carolina_Castillo_esri_colombia;DigitalGlobe Basemap +Metro Imagery Updates-Copy;;Web Map;0;0.019692420959472656;2017-05-08 21:51:08;2017-05-08 21:51:08;1ffa738d7e704774a3eacd86016dc09a;private;
Informacion Base;Andrea_Carolina_Castillo_esri_colombia;Complejos_Paramos_100K;Complejos_Paramos_100K;Feature Service;0;0.0;2017-10-18 22:25:29;2017-10-18 22:25:39;e8df484921a4478e90399571d8106500;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Complejos_Paramos_100K/FeatureServer
Informacion Base;Andrea_Carolina_Castillo_esri_colombia;Mosaico BlackBridge;;Web Map;2;0.0036363601684570312;2017-10-18 22:25:47;2017-10-18 22:25:47;1bf2df6588e647908503b7fc59da6138;private;
Informacion Base;Andrea_Carolina_Castillo_esri_colombia;Títulos Mineros - SD;Títulos Mineros - SD;Feature Service;0;0.140625;2017-10-18 22:26:04;2017-10-18 22:26:22;f3c3a54f4396433c8e309e5ee8a6c91d;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Títulos Mineros - SD/FeatureServer
Informacion Base;Andrea_Carolina_Castillo_esri_colombia;Complejos_Paramos_100K;;Feature Service;0;9.822845458984375e-05;2017-10-18 22:41:19;2017-10-18 22:41:19;b3abb028380e4789afdc212297e043c3;private;https://services1.arcgis.com/p1fBF7MSQeyrqtIr/arcgis/rest/services/Complejos_Paramos_100K/FeatureServer
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara_Textured_Mesh;0d9aa8bf-4785-4bd7-8acc-48e2b54bdf6a.spk;Scene Package;1;39.820624351501465;2017-01-19 22:12:42;2017-01-19 22:20:07;9c496ec81664440bbdc78ca16f3820dd;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara_Textured_Mesh;;Scene Service;219;39.82056140899658;2017-01-19 22:12:50;2017-01-19 22:20:20;d164d751fbd54af0b0d0f2c680c98749;public;https://tiles.arcgis.com/tiles/diQdIhSzjZP7X9B2/arcgis/rest/services/Santa_Barbara_Textured_Mesh/SceneServer
Solutions;Andrea_Carolina_Castillo_esri_colombia;Escena 3D: Santa Barbara, Bogotá;;Web Scene;338;0.0015001296997070312;2017-01-19 23:08:38;2017-01-22 21:12:05;d75b387ec4d8495aa29fe2479b7eb91b;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara___2D_DSM_Hillshade;e4cb5493-408a-4f0d-a43e-2a7b313ed860.tpk;Tile Package;8;102.33907318115234;2017-01-19 23:34:32;2017-01-19 23:34:32;9f5a0fc385384f22ac9eb46fc355c85f;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara___2D_DSM_Hillshade;Santa Barbara - 2D DSM Hillshade;Map Service;76;102.32369709014893;2017-01-19 23:34:38;2017-01-20 15:01:53;b2326ae5e4cd4360aaf30a5b9260753b;public;https://tiles.arcgis.com/tiles/diQdIhSzjZP7X9B2/arcgis/rest/services/Santa_Barbara___2D_DSM_Hillshade/MapServer
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara_2D;Santa_Barbara_2D.sd;Service Definition;4;418.4191617965698;2017-01-19 23:53:41;2017-01-19 23:53:41;d6332dfb4b6a4b7287a1b880be834839;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Santa_Barbara_2D;Santa_Barbara_2D;Map Service;39;6.812400817871094;2017-01-19 23:53:46;2017-01-20 01:08:10;7912a05bde174b33b504e115ae80bb68;public;https://tiles.arcgis.com/tiles/diQdIhSzjZP7X9B2/arcgis/rest/services/Santa_Barbara_2D/MapServer
Solutions;Andrea_Carolina_Castillo_esri_colombia;Mapa web 2D: Santa Barbara, Bogotá;;Web Map;127;0.0010738372802734375;2017-01-20 15:03:31;2017-01-22 21:14:12;748e132ce5d44bcb9e376f6fcd3af049;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Visor 2D: Santa Barbara, Bogotá;;Web Mapping Application;93;0.1268148422241211;2017-01-20 15:06:19;2017-01-22 21:39:35;bfede63dbe2941828f8b59ea45d6a1cb;public;https://esri-colombia.maps.arcgis.com/apps/webappviewer/index.html?id=bfede63dbe2941828f8b59ea45d6a1cb
Solutions;Andrea_Carolina_Castillo_esri_colombia;Vista 2D - Santa Barbara;2ef9f82aa71b4cd6a7c87f49e55de8a8;Code Attachment;0;0.0;2017-01-20 15:06:20;2017-01-20 15:06:20;2ef9f82aa71b4cd6a7c87f49e55de8a8;public;https://esri-colombia.maps.arcgis.com/sharing/rest/content/items/bfede63dbe2941828f8b59ea45d6a1cb/package
Solutions;Andrea_Carolina_Castillo_esri_colombia;Visor de Escena 3D: Santa Barbara, Bogotá;;Web Mapping Application;56;0.00023365020751953125;2017-01-22 21:47:09;2017-02-21 20:47:49;2f07bad38c68487eaae6994e647976d2;public;https://esri-colombia.maps.arcgis.com/apps/3DScene/index.html?appid=2f07bad38c68487eaae6994e647976d2
Solutions;Andrea_Carolina_Castillo_esri_colombia;Mapa web: Agricultura de Precisión;;Web Map;217;0.0026264190673828125;2017-01-23 15:21:47;2017-01-23 16:13:28;81906186dc374601b2851175aa472c8e;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Visor para la Agricultura de Precisión;;Web Mapping Application;146;0.08543205261230469;2017-01-23 15:23:15;2017-01-23 16:16:01;99d4d175ccb540428e18e2d0887dd4e0;public;https://esri-colombia.maps.arcgis.com/apps/webappviewer/index.html?id=99d4d175ccb540428e18e2d0887dd4e0
Solutions;Andrea_Carolina_Castillo_esri_colombia;Visor para la Agricultura de Precisión;2803554e155142d29f7f41b71bf83b97;Code Attachment;0;0.0;2017-01-23 15:23:16;2017-01-23 15:23:16;2803554e155142d29f7f41b71bf83b97;public;https://esri-colombia.maps.arcgis.com/sharing/rest/content/items/99d4d175ccb540428e18e2d0887dd4e0/package
Solutions;Andrea_Carolina_Castillo_esri_colombia;Mapa de deslizamientos Colombia;;Web Map;43;0.1271839141845703;2017-12-01 14:59:18;2017-12-01 14:59:22;c8882fec307642748b179c86cab91873;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;Mapa de deslizamientos Colombia Mapa de Calor;;Web Map;54;0.12774658203125;2017-12-01 14:59:55;2017-12-01 14:59:58;8050350ca79a47549d339e955eaeb645;public;
Solutions;Andrea_Carolina_Castillo_esri_colombia;App: Mapa de deslizamientos Colombia Mapa de Calor;;Web Mapping Application;20;0.0001392364501953125;2017-12-01 15:07:35;2017-12-01 15:07:37;8f50eac5a98b425d92870c8009b6c6a9;public;https://esri-colombia.maps.arcgis.com/apps/StorytellingSwipe/index.html?appid=8f50eac5a98b425d92870c8009b6c6a9
Solutions;Andrea_Carolina_Castillo_esri_colombia;Comparación de deslizamientos;;Web Mapping Application;17;0.0006132125854492188;2017-12-01 15:11:07;2017-12-01 15:13:21;2637a91611244e7fb4577b473cfd3a62;public;https://esri-colombia.maps.arcgis.com/apps/StorytellingSwipe/index.html?appid=2637a91611244e7fb4577b473cfd3a62
Solutions;Andrea_Carolina_Castillo_esri_colombia;App3: Mapa de deslizamientos Colombia;;Web Mapping Application;7;0.0038089752197265625;2017-12-01 15:14:21;2017-12-01 15:27:32;b911e163cc71413086920413bc77adfc;private;https://esri-colombia.maps.arcgis.com/apps/Cascade/index.html?appid=b911e163cc71413086920413bc77adfc
Root;CommunityMaps_EsriColombia;App;48ed9065ea6a4997b7ccf2bc636a9da7;Code Attachment;0;0.0;2018-05-30 21:35:28;2018-05-30 21:35:28;48ed9065ea6a4997b7ccf2bc636a9da7;private;//esri-colombia.maps.arcgis.com/sharing/rest/content/items/0aaf4156fd784fa498bfdac30852a224/package
Root;CommunityMaps_EsriColombia;centros_comerciales_bogota;centros_comerciales;Feature Service;104;0.578125;2019-08-26 21:34:35;2020-06-16 16:18:20;150dc6d61db9477fae15d9f4fad4a53e;shared;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/centros_comerciales/FeatureServer
Root;CommunityMaps_EsriColombia;Centros Comerciales en Bogotá;;Web Map;1;0.0022783279418945312;2019-08-26 21:36:05;2019-10-16 15:41:04;c027d1d72c834052adba35e53e90cc58;private;
Root;CommunityMaps_EsriColombia;PVD;PVD.sd;Service Definition;1;0.05572700500488281;2019-10-07 14:36:26;2019-10-07 14:36:27;19f1a86883214d8bb1538c79bb8e64b0;private;
Root;CommunityMaps_EsriColombia;PDV_Tunjuelito;PVD;Feature Service;6;0.265625;2019-10-07 14:36:32;2019-10-07 14:48:19;d8caaa7113ed49e8b44879f193c7a66c;public;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/PVD/FeatureServer
Root;CommunityMaps_EsriColombia;CCob2018_v2_prueba_9octubre;;Feature Service;0;8.869171142578125e-05;2019-10-15 16:34:24;2019-10-15 16:34:26;38ce9e8b3e1d473d9a44e7aa2c026b32;private;https://gis.siatac.co/arcgis/rest/services/Hosted/CCob2018_v2_prueba_9octubre/FeatureServer/0
Root;CommunityMaps_EsriColombia;CCob2018_v2_prueba_9octubre;;Feature Service;0;8.678436279296875e-05;2019-10-15 16:35:50;2019-10-15 16:35:51;f30c21128229412ca267c2eb5efcbe70;private;https://gis.siatac.co/arcgis/rest/services/Hosted/CCob2018_v2_prueba_9octubre/FeatureServer
Root;CommunityMaps_EsriColombia;Galería Inmobiliaria (2018) - Clúster manuales - Versión No. 2;;Insights Workbook;84;0.0009756088256835938;2019-10-30 15:25:27;2019-12-18 21:07:17;56413188da4542078037e2899487a19c;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/a2a5e54f/WorkspaceServer
Root;CommunityMaps_EsriColombia;Geocoding;;Web Mapping Application;13;0.005603790283203125;2019-11-07 20:37:17;2019-11-07 20:52:42;04be9ff21ad14fa4bb6882c710215b6e;private;https://esri-colombia.maps.arcgis.com/apps/webappviewer/index.html?id=04be9ff21ad14fa4bb6882c710215b6e
Root;CommunityMaps_EsriColombia;Geocoding;1c8b3ddeb5c143018fe4736e921a8c8a;Code Attachment;0;0.0;2019-11-07 20:37:18;2019-11-07 20:37:18;1c8b3ddeb5c143018fe4736e921a8c8a;private;//esri-colombia.maps.arcgis.com/sharing/rest/content/items/04be9ff21ad14fa4bb6882c710215b6e/package
Root;CommunityMaps_EsriColombia;Los clústers;;Insights Page;8;0.0009756088256835938;2019-12-16 16:42:17;2020-02-14 19:57:49;c184f86710bd44a98da91be3ca4e3bc6;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/d3e3e797/WorkspaceServer
Root;CommunityMaps_EsriColombia;¿Dónde se vende más por clúster?;;Insights Page;6;0.0009756088256835938;2019-12-16 16:43:15;2019-12-17 14:18:18;d01678df70cc4687aaae96263cd6ee67;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/0bc187e1/WorkspaceServer
Root;CommunityMaps_EsriColombia;¿Dónde se vende mejor por clúster?;;Insights Page;5;0.0009756088256835938;2019-12-16 16:43:50;2019-12-16 16:43:56;171872f6d1ac44c69d59e11f28ba4ba4;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/cb76e541/WorkspaceServer
Root;CommunityMaps_EsriColombia;¿Dónde se vende mejor por proyecto?;;Insights Page;12;0.0009756088256835938;2019-12-16 16:44:34;2019-12-17 14:37:00;af4931b7a5b6451c9f11fb088cf5b428;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/1ec596c1/WorkspaceServer
Root;CommunityMaps_EsriColombia;Precio promedio del inmueble por clúster;;Insights Page;11;0.0009756088256835938;2019-12-16 16:45:04;2019-12-16 16:45:10;a52867320f1342588014c3253dc57603;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/cad9e3a1/WorkspaceServer
Root;CommunityMaps_EsriColombia;Unidades vendidas promedio x Precio promedio del inmueble por proyecto;;Insights Page;8;0.0009756088256835938;2019-12-16 16:45:46;2019-12-16 16:45:52;c76340ea7c76424fbb53d381d63b34b4;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/c2627382/WorkspaceServer
Root;CommunityMaps_EsriColombia;Área promedio del inmueble por clúster;;Insights Page;11;0.0009756088256835938;2019-12-16 16:46:10;2019-12-16 16:46:17;daca5f182b6e446f86c3ab7a93c29a48;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/4ccc42f8/WorkspaceServer
Root;CommunityMaps_EsriColombia;Unidades vendidas promedio x Área promedio del inmueble por proyecto;;Insights Page;2;0.0009756088256835938;2019-12-16 16:46:37;2019-12-16 16:46:43;a83392651ffa4af08c863202efa326d4;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/0ea2a8bb/WorkspaceServer
Root;CommunityMaps_EsriColombia;Precio promedio del metro cuadrado por clúster;;Insights Page;10;0.0009756088256835938;2019-12-16 16:47:08;2019-12-16 16:47:14;80d28556862144b9a09d48a3f36ab02e;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/91f5a4ee/WorkspaceServer
Root;CommunityMaps_EsriColombia;Unidades vendidas promedio x Precio promedio del metro cuadrado por proyecto;;Insights Page;10;0.0009756088256835938;2019-12-16 16:47:54;2019-12-16 16:48:00;48810cca9e8d4c908cb9a8c2fd34fa16;shared;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/8bc34673/WorkspaceServer
Root;CommunityMaps_EsriColombia;Hoja2.Table;Hoja2_Table_apihSQ;Feature Service;3;0.4609375;2020-01-20 15:17:00;2020-01-20 15:17:23;bea11379be294e36a2cd08a4a5a9d369;org;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Hoja2_Table_apihSQ/FeatureServer
Root;CommunityMaps_EsriColombia;Libro de trabajo sin título;;Insights Workbook;3;0.0009756088256835938;2020-01-30 21:29:42;2020-01-30 21:29:47;fe68081a58634e7f97d4bc8931629c89;private;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/8a3e087c/WorkspaceServer
Root;CommunityMaps_EsriColombia;Libro de trabajo sin título;;Insights Workbook;0;0.0009756088256835938;2020-02-03 19:16:11;2020-02-03 19:16:17;16aa8fff1e544cc99e909b0c3ef2dad2;private;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/5a3b70cb/WorkspaceServer
Root;CommunityMaps_EsriColombia;Mapa de Vulnerabilidad Paciente Hipertensión y Diabetes;;Web Map;33;0.1272420883178711;2020-04-12 23:58:20;2020-04-13 03:31:04;37706d76d3ad4e5598270cc344aaa143;private;
Root;CommunityMaps_EsriColombia;Default Web Scene;;Web Scene;11;0.0015411376953125;2020-04-29 14:58:28;2020-04-29 14:58:28;24b976a2ae1c46bda84dac4510b11d98;public;
Root;CommunityMaps_EsriColombia;coberturas;;Feature Service;3;8.20159912109375e-05;2020-06-18 17:05:31;2020-06-18 17:05:33;079f1b7ba3f2489c803d240abb495941;private;https://mapas.parquesnacionales.gov.co/arcgis/rest/services/pnn/coberturas/MapServer/0
Root;CommunityMaps_EsriColombia;coberturas;;Map Service;3;8.0108642578125e-05;2020-06-18 17:06:43;2020-06-18 17:07:20;f6d2b2c116d5461ea16da2446a86eeb6;public;https://mapas.parquesnacionales.gov.co/arcgis/rest/services/pnn/coberturas/MapServer
Root;CommunityMaps_EsriColombia;trest;;Web Mapping Application;5;0.0;2020-12-03 14:29:42;2020-12-03 14:29:43;37e18d0088874e03ad874288577416d4;private;https://geoapps.esri.co/artistascolombianos/
Root;CommunityMaps_EsriColombia;terms-and-conditions;;Hub Page;12;0.008006095886230469;2020-12-28 16:46:19;2020-12-28 16:57:18;18e9531b68f74b26975858adc1671511;public;
BA - Application Data;CommunityMaps_EsriColombia;BA Web App Custom Color Ramps;;Web Mapping Application;1;1.049041748046875e-05;2020-06-09 00:17:53;2020-06-09 00:17:53;3bbd97ce10284dcfbcadca745dd011f1;private;
BA - Application Data;CommunityMaps_EsriColombia;BA Web App Custom Color Picker Colors;;Web Mapping Application;0;1.049041748046875e-05;2020-06-09 00:18:36;2020-06-09 00:18:36;13df70cb83694835b74f912918ee1efb;private;
Censo 2018;CommunityMaps_EsriColombia;Censo_2018_Departamento_gdb;Censo_2018_Departamento.gdb.zip;File Geodatabase;1;5.026418685913086;2020-03-16 21:18:48;2020-04-14 15:45:03;fbc720dfcf584f8aa3be5e525a9fb8ea;private;
Censo 2018;CommunityMaps_EsriColombia;Censo 2018 Variables Población a  Nivel de Departamento;;Feature Service;5482;15.984375;2020-03-16 21:18:49;2020-03-27 22:55:01;1d99a688e90046099db8c5cfb8c45898;public;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Censo_2018_Departamento_gdb/FeatureServer
Censo 2018;CommunityMaps_EsriColombia;Censo_2018_Municipio_gdb;Censo_2018_Municipio.gdb.zip;File Geodatabase;1;28.623703002929688;2020-03-17 13:08:57;2020-04-14 15:39:36;f08d033eda054efb9f4ec1c293f9b13b;private;
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Población a Nivel de Municipio;;Feature Service;14168;153.2109375;2020-03-17 13:08:58;2020-04-03 23:17:44;6421b39b34904f59bf641920c1c771c2;public;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Censo_2018_Municipio_gdb/FeatureServer
Censo 2018;CommunityMaps_EsriColombia;Colombia Población en edad laboral entre 20 - 60 años;;Web Scene;726;0.0029239654541015625;2020-04-27 16:37:27;2020-10-21 14:31:30;70bf330ed31349aba4b3ee2ce81d4690;public;
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Población Urbana a nivel de manzana;;Feature Service;1446;8.7738037109375e-05;2020-10-13 15:33:41;2020-10-21 16:17:04;340378a6077c4a558847d5e12ceaaeb0;public;https://ags.esri.co/arcgis/rest/services/LivingAtlas/Censo_personas_manzana_2018/MapServer/0
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Vivienda Urbana a nivel de manzana;;Feature Service;438;8.869171142578125e-05;2020-10-13 16:20:14;2020-10-16 15:53:17;e67337addb4243f492674f8f7220bc2d;public;https://ags.esri.co/arcgis/rest/services/LivingAtlas/Censo_viviendas_manzana_2018/MapServer/0
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Población a Nivel de Sector (Detallada);;Feature Service;672;8.869171142578125e-05;2020-10-13 16:47:03;2020-10-16 15:48:37;430ceb3433554ef59caa5e5fc3755256;public;https://ags.esri.co/arcgis/rest/services/LivingAtlas/Censo_sectores_2018/MapServer/0
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Variables Vivienda a Nivel de Sector (Detallada);;Feature Service;147;8.0108642578125e-05;2020-10-13 17:26:57;2020-10-16 15:51:58;974a3f392d7c41d78168b4805ad950e8;public;https://ags.esri.co/arcgis/rest/services/LivingAtlas/Censo_sectores_2018/MapServer/1
Censo 2018;CommunityMaps_EsriColombia;Colombia Censo 2018 Variables Hogares a Nivel de Sector (Detallada);;Feature Service;43;8.0108642578125e-05;2020-10-13 17:35:36;2020-10-16 19:41:08;cdb4e0196ecc40938b5e80577958e0f3;public;https://ags.esri.co/arcgis/rest/services/LivingAtlas/Censo_sectores_2018/MapServer/2
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus Municipio;;Feature Service;6963;9.441375732421875e-05;2020-04-01 13:25:58;2020-04-21 15:29:45;53beb24d21f146c38a42db63c92e3460;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/0
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus Departamento;;Feature Service;8735;9.441375732421875e-05;2020-04-01 13:41:55;2020-04-21 15:30:52;ed48c4ce9ca94d5499f1c327f8f532f1;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/1
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus casos diarios;;Feature Service;11303;9.441375732421875e-05;2020-04-01 13:42:31;2020-04-21 15:31:09;782122624f364fbdbd7e287b96c4a358;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/6
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus detalle de los casos;;Feature Service;8683;9.441375732421875e-05;2020-04-01 13:42:35;2020-04-01 13:55:44;0e14099fac45422896d50bd52292faea;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/3
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus procedencia de los casos;;Feature Service;3389;9.441375732421875e-05;2020-04-01 13:42:38;2020-04-01 13:57:36;3a505d6969c149f98b122fb0a6fd1e7e;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/4
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus vigencia del reporte;;Feature Service;3230;9.441375732421875e-05;2020-04-01 13:45:38;2020-04-01 13:55:34;8f63ecebf1e749fbbfc6f6a63ff27ffa;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/5
COVID-19;CommunityMaps_EsriColombia;Colombia COVID19 Coronavirus cifras generales;;Feature Service;3944;9.441375732421875e-05;2020-04-01 13:45:41;2020-04-01 13:57:51;62f980982cb244e183aa7113c6ad3d93;public;https://services.arcgis.com/BQTQBNBsmxjF8vus/ArcGIS/rest/services/Colombia_COVID19V/FeatureServer/2
COVID-19;CommunityMaps_EsriColombia;Laboratorios diagnóstico de COVID19;Laboratorios.gdb.zip;File Geodatabase;4;0.03994560241699219;2020-04-08 22:38:18;2020-08-24 16:03:09;8b991083c7554dd78d5125afce34a520;private;
COVID-19;CommunityMaps_EsriColombia;Laboratorios diagnóstico de COVID19;;Feature Service;7181;0.265625;2020-04-08 22:38:21;2020-10-16 15:43:07;4c35bf3a8bd64c28ab5e6c9a6337d57d;public;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Laboratorios_diagnóstico_de_COVID19/FeatureServer
COVID-19;CommunityMaps_EsriColombia;ADRES SUBSIDIARIO 2019;ADRES_RegimenSubsidiario.gdb.zip;File Geodatabase;1;16.882869720458984;2020-04-21 17:36:43;2020-04-21 17:44:12;69d1c47e10a0453cbd0f2ba89d2dc9f2;private;
COVID-19;CommunityMaps_EsriColombia;ADRES CONTRIBUTIVO 2019;ADRES_RegimenContributivo.gdb.zip;File Geodatabase;1;6.371315002441406;2020-04-21 17:45:31;2020-04-21 17:45:31;e0699b6539f34864b351031c2ff72b62;private;
COVID-19;CommunityMaps_EsriColombia;Colombia Población en edad laboral entre 20 - 60 años;;Web Mapping Application;172;0.021355628967285156;2020-04-29 14:58:30;2020-04-30 14:58:11;277688bf58c641e3ab809fa48f705c82;public;https://esri-colombia.maps.arcgis.com/apps/webappviewer3d/index.html?id=277688bf58c641e3ab809fa48f705c82
COVID-19;CommunityMaps_EsriColombia;Colombia Población en edad laboral entre 20 - 50 años;45506e563ea4403494dc52a87c5f8504;Code Attachment;0;0.0;2020-04-29 14:58:30;2020-04-29 14:58:30;45506e563ea4403494dc52a87c5f8504;public;//esri-colombia.maps.arcgis.com/sharing/rest/content/items/277688bf58c641e3ab809fa48f705c82/package
COVID-19;CommunityMaps_EsriColombia;Población en edad laboral entre 20 y 60 años;;Web Experience;33;0.0405120849609375;2020-04-29 15:33:19;2020-04-29 19:15:07;1903ee6fd9114119a99c6beece0385b7;public;
Demo Geocodificación;CommunityMaps_EsriColombia;Demo para Geocodificacion;;Web Mapping Application;4;0.0;2018-12-03 19:47:12;2018-12-03 19:47:13;7cb4a438c8f542cba8ab26647ccff7e5;private;http://rpulido.esrico.local:3344/webappbuilder/
Demo Geocodificación;CommunityMaps_EsriColombia;Mapa demo;;Web Map;273;0.0004673004150390625;2018-12-03 20:18:14;2018-12-24 17:11:08;04cf280d556940509451202ccd865d4a;private;
Demo Geocodificación;CommunityMaps_EsriColombia;Manual App;Manual_App.pdf;PDF;28;0.9014730453491211;2018-12-24 16:52:48;2018-12-24 16:52:52;5b6352afd92b464ca85c8a90caa3e742;private;
Galería Inmobiliaria;CommunityMaps_EsriColombia;galeria_inmobiliaria;galeria_inmobiliaria.sd;Service Definition;2;1.6449575424194336;2019-09-23 16:30:09;2019-10-09 14:25:54;9f53bdfb312b4ce3951ceeb59287c7b4;private;
Galería Inmobiliaria;CommunityMaps_EsriColombia;galeria_inmobiliaria;galeria_inmobiliaria;Feature Service;67;1.390625;2019-09-23 16:30:12;2019-10-09 14:25:55;f20cc988e1fd40a3bdd5cfb07848bb2f;private;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/galeria_inmobiliaria/FeatureServer
Galería Inmobiliaria;CommunityMaps_EsriColombia;galeria_inmobiliaria;;Web Map;79;0.013372421264648438;2019-09-23 16:38:09;2019-10-09 14:25:52;59206bb79951462d82f9282df9433ad6;private;
Galería Inmobiliaria;CommunityMaps_EsriColombia;Galería Inmobiliaria (2018) - Clúster manuales - Versión No. 1;;Insights Workbook;58;0.0009756088256835938;2019-10-09 14:33:22;2019-10-25 19:24:25;2c131501c3fe467aadc814aadd917601;private;https://insightsservices.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/adf4177b/WorkspaceServer
Galería Inmobiliaria;CommunityMaps_EsriColombia;Unidades vendidas totales por cluster (2018);Unidades_vendidas_totales_2018;Feature Service;10;0.5390625;2019-10-29 21:44:01;2019-11-18 20:30:41;c84d422f7466403e9996871f11998fea;shared;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Unidades_vendidas_totales_2018/FeatureServer
Galería Inmobiliaria;CommunityMaps_EsriColombia;Ventas totales por cluster (2018);Ventas_totales_2018;Feature Service;11;0.5390625;2019-10-29 21:44:52;2019-11-18 20:27:59;73f59100b47d4c398fa238764f59cba9;shared;https://services.arcgis.com/diQdIhSzjZP7X9B2/arcgis/rest/services/Ventas_totales_2018/FeatureServer
